trade_id,team_id,team_abbreviation,season_end_year,trade_date,player_id,player_name,posicao,RCP_pos_bar_pre_trade,muP_asof,deltaP,preenche_lacuna,RCP_pos_bar_post_trade,deltaP_post_trade,gap_fechada,cluster,cluster_name,cluster_post_trade,cluster_name_post_trade
37,1610612739,CLE,2019,2019-02-04,1627735,Wade Baldwin,Guards,0.001335944219753674,0.018671150743154268,-0.017335206523400593,Preenche Lacuna,-0.012510709646512573,-0.010960211029285022,Melhorou,2,Reconstrução,2,Reconstrução
37,1610612739,CLE,2019,2019-02-04,203917,Nik Stauskas,Guards,0.001335944219753674,0.018671150743154268,-0.017335206523400593,Preenche Lacuna,-0.012510709646512573,-0.010960211029285022,Melhorou,2,Reconstrução,2,Reconstrução
26,1610612739,CLE,2019,2019-02-07,202688,Brandon Knight,Guards,0.0010750123486863025,0.023834054632124888,-0.022759042283438585,Preenche Lacuna,-0.012616790168914257,-0.017665849347785752,Melhorou,2,Reconstrução,2,Reconstrução
26,1610612739,CLE,2019,2019-02-07,1627737,Marquese Chriss,Forwards,0.004463006944585411,0.0028857874399276636,0.0015772195046577474,Redundante,0.005458152792115144,-0.01218195852370538,N/A (nao era lacuna),2,Reconstrução,2,Reconstrução
34,1610612739,CLE,2020,2019-12-23,203957,Dante Exum,Guards,-0.002243522512745213,-0.006547896592457294,0.004304374079712081,Redundante,-0.002017684542241059,-0.009758437943687262,N/A (nao era lacuna),2,Reconstrução,2,Reconstrução
21,1610612739,CLE,2020,2020-02-06,203083,Andre Drummond,Centers,0.013609760379406801,0.008815473778158885,0.004794286601247916,Redundante,0.11889892978718193,0.10728629491452764,N/A (nao era lacuna),2,Reconstrução,0,Ofensivo
26,1610612739,CLE,2021,2021-03-25,1628392,Isaiah Hartenstein,Centers,0.01917926558550524,0.002263604744997538,0.0169156608405077,Redundante,0.020321787887928742,0.022112298855184842,N/A (nao era lacuna),2,Reconstrução,2,Reconstrução
35,1610612739,CLE,2022,2022-01-03,200765,Rajon Rondo,Guards,-0.007532122286220647,0.006540755470102847,-0.014072877756323494,Preenche Lacuna,0.0019469026548672565,-0.004145811777301934,Melhorou,1,Defensivo,1,Defensivo
30,1610612739,CLE,2022,2022-02-07,1627747,Caris LeVert,Guards,-0.0035118019573978122,0.004208423605654664,-0.007720225563052476,Preenche Lacuna,0.0064525810324129644,-0.003969134581575508,Melhorou,1,Defensivo,1,Defensivo
20,1610612739,CLE,2025,2025-02-06,1629631,De'Andre Hunter,Forwards,0.002998635351576528,0.007991086840182368,-0.00499245148860584,Preenche Lacuna,0.01058379778190621,-0.002364727812065646,Melhorou,3,Elite,3,Elite
30,1610612740,NOH,2014,2014-01-21,203116,Tyshawn Taylor,Guards,-0.04233870967741937,0.014370429853284376,-0.05670913953070375,Preenche Lacuna,0.009836798569192935,-0.00516481348432383,Melhorou,0,Ofensivo,1,Defensivo
34,1610612740,NOH,2015,2015-01-12,202347,Quincy Pondexter,Guards,-0.03403403403403403,0.015778289514516056,-0.049812323548550086,Preenche Lacuna,-0.0032573289902280145,-0.013957826602137463,Melhorou,1,Defensivo,1,Defensivo
18,1610612740,NOH,2015,2015-02-19,203120,Justin Hamilton,Centers,0.00018461765683270006,-0.0008343786452009373,0.0010189963020336373,Redundante,0.0068807339449541306,-0.002111160603560357,N/A (nao era lacuna),1,Defensivo,1,Defensivo
18,1610612740,NOH,2015,2015-02-19,196294141,Norris Cole,Guards,-0.017944836244138392,0.01141861394242564,-0.029363450186564034,Preenche Lacuna,-0.0011072445428661826,-0.01683048684406798,Melhorou,1,Defensivo,1,Defensivo
18,1610612740,NOH,2015,2015-02-19,200761,Shawne Williams,Forwards,0.03662814311560758,0.008234618931003725,0.028393524184603856,Redundante,0.02870926921860171,0.018598494041071154,N/A (nao era lacuna),1,Defensivo,1,Defensivo
22,1610612740,NOH,2015,2015-02-19,202397,Ishmael Smith,Guards,-0.017944836244138392,0.01141861394242564,-0.029363450186564034,Preenche Lacuna,-0.0011072445428661826,-0.01683048684406798,Melhorou,1,Defensivo,1,Defensivo
17,1610612740,NOH,2016,2016-02-18,203950,Jarnell Stokes,Forwards,0.019283517579586067,0.00938198537646029,0.009901532203125776,Redundante,0.08128078817733991,0.06477077692048014,N/A (nao era lacuna),2,Reconstrução,0,Ofensivo
31,1610612740,NOH,2017,2017-02-20,202326,DeMarcus Cousins,Centers,-0.002070393374741201,0.0025511637789883143,-0.004621557153729515,Preenche Lacuna,0.0015770609318996422,-0.005734172934346227,Nao,0,Ofensivo,0,Ofensivo
31,1610612740,NOH,2017,2017-02-20,201956,Omri Casspi,Forwards,0.012694780429334205,0.008553016691870679,0.004141763737463526,Redundante,0.046164874551971324,0.029757988438271706,N/A (nao era lacuna),0,Ofensivo,0,Ofensivo
92,1610612740,NOH,2018,2018-02-01,202703,Nikola Mirotic,Forwards,0.015502508937589175,0.01052077046800069,0.004981738469588484,Redundante,0.02308863328822734,0.005390643112825885,N/A (nao era lacuna),0,Ofensivo,0,Ofensivo
89,1610612740,NOH,2018,2018-02-08,1626173,Rashad Vaughn,Guards,0.003720672347379479,0.00701361136774414,-0.0032929390203646613,Preenche Lacuna,0.008645533141210374,-0.0020798663055508083,Melhorou,0,Ofensivo,0,Ofensivo
25,1610612740,NOH,2019,2019-02-07,202693,Markieff Morris,Forwards,0.011213257339064461,0.0028857874399276636,0.008327469899136797,Redundante,0.006843184831912212,-0.010796926483908315,N/A (nao era lacuna),0,Ofensivo,0,Ofensivo
30,1610612740,NOH,2019,2019-02-07,201160,Jason Smith,Forwards,0.011213257339064461,0.0028857874399276636,0.008327469899136797,Redundante,0.006843184831912212,-0.010796926483908315,N/A (nao era lacuna),0,Ofensivo,0,Ofensivo
30,1610612740,NOH,2019,2019-02-07,1626169,Stanley Johnson,Forwards,0.011213257339064461,0.0028857874399276636,0.008327469899136797,Redundante,0.006843184831912212,-0.010796926483908315,N/A (nao era lacuna),0,Ofensivo,0,Ofensivo
17,1610612740,NOH,2021,2021-03-25,201949,James Johnson,Forwards,-0.04528473694930688,0.014414560851604113,-0.059699297800910996,Preenche Lacuna,-0.029098995578081228,-0.05000482827011969,Melhorou,0,Ofensivo,0,Ofensivo
17,1610612740,NOH,2021,2021-03-25,1628411,Wesley Iwundu,Forwards,-0.04528473694930688,0.014414560851604113,-0.059699297800910996,Preenche Lacuna,-0.029098995578081228,-0.05000482827011969,Melhorou,0,Ofensivo,0,Ofensivo
29,1610612740,NOH,2022,2022-02-08,203468,C.J. McCollum,Guards,0.006961447981180085,0.004135135421651489,0.0028263125595285963,Redundante,0.011767113475902998,0.0011015437870450038,N/A (nao era lacuna),2,Reconstrução,0,Ofensivo
29,1610612740,NOH,2022,2022-02-08,1626204,Larry Nance Jr.,Forwards,0.0019444044361227133,0.009078156652257585,-0.007133752216134872,Preenche Lacuna,0.015194924792796478,0.0006124630592185404,Sim,2,Reconstrução,0,Ofensivo
