team_id,team_abbreviation,season_end_year,posicao,WPA_pos,MIN_pos,RCP_pos,RCP_pos_bar,stable,muP,deltaP,cluster
1610612754,IND,2019,Centers,-9.245099999999999,4334.133333333333,-2.8414113163475427,-0.034651357516433445,True,-0.004096990372331051,-0.030554367144102396,1
1610612754,IND,2019,Forwards,3.0053000000000005,7034.6,0.9236561453114918,0.011264099333066973,True,0.003206629778064639,0.008057469555002333,1
1610612754,IND,2019,Guards,9.4935,8336.366666666667,2.917755171036051,0.03558238013458599,True,0.013085482545485925,0.02249689758910007,1
1610612746,LAC,2019,Centers,-14.9178,4293.416666666667,-17.69188804554079,-0.21575473226269257,False,-0.004096990372331051,-0.21165774189036152,2
1610612746,LAC,2019,Forwards,9.9317,7142.0,11.778581593927889,0.14364123895034012,False,0.003206629778064639,0.1404346091722755,2
1610612746,LAC,2019,Guards,5.8293,8394.766666666666,6.913306451612901,0.08430861526357197,False,0.013085482545485925,0.07122313271808604,2
1610612747,LAL,2019,Centers,-16.7427,3608.6,2.018189708169095,0.024612069611818232,True,-0.004096990372331051,0.028709059984149285,2
1610612747,LAL,2019,Forwards,11.301400000000001,9453.85,-1.3622873949782421,-0.016613260914368808,True,0.003206629778064639,-0.019819890692433447,2
1610612747,LAL,2019,Guards,-2.8546,6717.783333333333,0.34409768680914665,0.0041963132537700815,True,0.013085482545485925,-0.008889169291715843,2
1610612763,MEM,2019,Centers,-6.9764,3810.8,1.0481842631128204,0.012782734916010004,True,-0.004096990372331051,0.016879725288341058,0
