team_id,team_abbreviation,season_end_year,posicao,WPA_pos,MIN_pos,RCP_pos,RCP_pos_bar,stable,muP,deltaP,cluster,position_source
1610612765,DET,2013,Guards,-2.55,,1.094420600858369,0.013346592693394744,True,0.004849018727535901,0.008497573965858842,2,inpredictable_static
1610612744,GSW,2013,Centers,-2.6,,-0.4355108877721943,-0.005311108387465784,True,0.0025907946521799173,-0.007901903039645702,3,inpredictable_static
1610612744,GSW,2013,Forwards,2.4699999999999998,,0.4137353433835846,0.005045552968092495,True,0.004761330853948739,0.00028422211414375585,3,inpredictable_static
1610612744,GSW,2013,Guards,6.1000000000000005,,1.0217755443886098,0.012460677370592803,True,0.004849018727535901,0.0076116586430569014,3,inpredictable_static
1610612745,HOU,2013,Centers,1.02,,0.13691275167785236,0.0016696677033884433,True,0.0025907946521799173,-0.000921126948791474,3,inpredictable_static
1610612745,HOU,2013,Forwards,4.76,,0.6389261744966442,0.007791782615812735,True,0.004761330853948739,0.0030304517618639955,3,inpredictable_static
1610612745,HOU,2013,Guards,1.67,,0.22416107382550335,0.0027336716320183335,True,0.004849018727535901,-0.002115347095517568,3,inpredictable_static
1610612754,IND,2013,Centers,-3.81,,1.1687116564417177,0.014428538968416268,True,0.0025907946521799173,0.01183774431623635,0,inpredictable_static
1610612754,IND,2013,Forwards,-0.23000000000000015,,0.07055214723926384,0.0008710141634477017,True,0.004761330853948739,-0.0038903166905010374,0,inpredictable_static
1610612754,IND,2013,Guards,0.7800000000000002,,-0.23926380368098166,-0.002953874119518292,True,0.004849018727535901,-0.007802892847054193,0,inpredictable_static
1610612746,LAC,2013,Centers,0.98,,0.07385079125847777,0.0009006194055911922,True,0.0025907946521799173,-0.001690175246588725,3,inpredictable_static
1610612746,LAC,2013,Forwards,4.68,,0.35267520723436324,0.004300917161394673,True,0.004761330853948739,-0.000460413692554066,3,inpredictable_static
1610612746,LAC,2013,Guards,7.61,,0.573474001507159,0.006993585384233646,True,0.004849018727535901,0.0021445666566977445,3,inpredictable_static
1610612747,LAL,2013,Centers,-1.69,,-0.4694444444444444,-0.005724932249322493,True,0.0025907946521799173,-0.00831572690150241,3,inpredictable_static
1610612747,LAL,2013,Forwards,3.2,,0.8888888888888888,0.01084010840108401,True,0.004761330853948739,0.006078777547135272,3,inpredictable_static
1610612747,LAL,2013,Guards,2.09,,0.5805555555555554,0.007079945799457993,True,0.004849018727535901,0.0022309270719220913,3,inpredictable_static
1610612763,MEM,2013,Centers,2.5300000000000002,,84.33333333333377,1.0284552845528507,False,0.0025907946521799173,1.0258644899006708,0,inpredictable_static
