team_id,season_end_year,cluster_pre_trade,cluster_name_pre_trade,trade_date,cluster_post_trade,cluster_name_post_trade
1610612759,2025,1,Defensivo,2025-02-03,2,Reconstrução
1610612760,2025,3,Elite,2025-02-03,3,Elite
1610612761,2025,0,Ofensivo,2025-02-03,2,Reconstrução
1610612762,2025,2,Reconstrução,2025-02-03,2,Reconstrução
1610612763,2025,3,Elite,2025-02-03,0,Ofensivo
1610612764,2025,2,Reconstrução,2025-02-03,2,Reconstrução
1610612765,2025,1,Defensivo,2025-02-03,0,Ofensivo
1610612766,2025,2,Reconstrução,2025-02-03,2,Reconstrução
1610612737,2025,0,Ofensivo,2025-02-02,0,Ofensivo
1610612738,2025,3,Elite,2025-02-02,3,Elite
1610612739,2025,3,Elite,2025-02-02,3,Elite
1610612740,2025,2,Reconstrução,2025-02-02,2,Reconstrução
1610612741,2025,3,Elite,2025-02-02,0,Ofensivo
1610612742,2025,1,Defensivo,2025-02-02,2,Reconstrução
1610612743,2025,0,Ofensivo,2025-02-02,3,Elite
1610612744,2025,3,Elite,2025-02-02,3,Elite
1610612745,2025,0,Ofensivo,2025-02-02,0,Ofensivo
1610612746,2025,1,Defensivo,2025-02-02,1,Defensivo
1610612747,2025,1,Defensivo,2025-02-02,1,Defensivo
1610612748,2025,1,Defensivo,2025-02-02,1,Defensivo
1610612749,2025,1,Defensivo,2025-02-02,1,Defensivo
1610612750,2025,1,Defensivo,2025-02-02,0,Ofensivo
1610612751,2025,2,Reconstrução,2025-02-02,2,Reconstrução
1610612752,2025,3,Elite,2025-02-02,1,Defensivo
1610612753,2025,1,Defensivo,2025-02-02,1,Defensivo
1610612754,2025,1,Defensivo,2025-02-02,0,Ofensivo
1610612755,2025,2,Reconstrução,2025-02-02,2,Reconstrução
1610612756,2025,1,Defensivo,2025-02-02,2,Reconstrução
1610612757,2025,2,Reconstrução,2025-02-02,0,Ofensivo
1610612758,2025,0,Ofensivo,2025-02-02,1,Defensivo
1610612759,2025,1,Defensivo,2025-02-02,2,Reconstrução
1610612760,2025,3,Elite,2025-02-02,3,Elite
1610612761,2025,0,Ofensivo,2025-02-02,2,Reconstrução
1610612762,2025,2,Reconstrução,2025-02-02,2,Reconstrução
1610612763,2025,3,Elite,2025-02-02,0,Ofensivo
1610612764,2025,2,Reconstrução,2025-02-02,2,Reconstrução
1610612765,2025,1,Defensivo,2025-02-02,0,Ofensivo
1610612766,2025,2,Reconstrução,2025-02-02,2,Reconstrução
1610612737,2025,0,Ofensivo,2025-02-01,0,Ofensivo
1610612738,2025,3,Elite,2025-02-01,3,Elite
1610612739,2025,3,Elite,2025-02-01,3,Elite
1610612740,2025,2,Reconstrução,2025-02-01,2,Reconstrução
1610612741,2025,3,Elite,2025-02-01,0,Ofensivo
1610612742,2025,1,Defensivo,2025-02-01,2,Reconstrução
1610612743,2025,0,Ofensivo,2025-02-01,3,Elite
1610612744,2025,3,Elite,2025-02-01,3,Elite
1610612745,2025,0,Ofensivo,2025-02-01,0,Ofensivo
1610612746,2025,1,Defensivo,2025-02-01,1,Defensivo
1610612747,2025,1,Defensivo,2025-02-01,1,Defensivo
1610612748,2025,0,Ofensivo,2025-02-01,1,Defensivo
1610612749,2025,1,Defensivo,2025-02-01,1,Defensivo
1610612750,2025,1,Defensivo,2025-02-01,0,Ofensivo
1610612751,2025,2,Reconstrução,2025-02-01,2,Reconstrução
1610612752,2025,3,Elite,2025-02-01,1,Defensivo
1610612753,2025,1,Defensivo,2025-02-01,1,Defensivo
1610612754,2025,1,Defensivo,2025-02-01,0,Ofensivo
1610612755,2025,2,Reconstrução,2025-02-01,2,Reconstrução
1610612756,2025,1,Defensivo,2025-02-01,2,Reconstrução
1610612757,2025,2,Reconstrução,2025-02-01,0,Ofensivo
1610612758,2025,0,Ofensivo,2025-02-01,1,Defensivo
1610612759,2025,3,Elite,2025-02-01,2,Reconstrução
1610612760,2025,3,Elite,2025-02-01,3,Elite
1610612761,2025,0,Ofensivo,2025-02-01,2,Reconstrução
1610612762,2025,2,Reconstrução,2025-02-01,2,Reconstrução
1610612763,2025,3,Elite,2025-02-01,0,Ofensivo
1610612764,2025,2,Reconstrução,2025-02-01,2,Reconstrução
1610612765,2025,1,Defensivo,2025-02-01,0,Ofensivo
1610612766,2025,2,Reconstrução,2025-02-01,2,Reconstrução
1610612737,2025,0,Ofensivo,2025-01-15,0,Ofensivo
1610612738,2025,3,Elite,2025-01-15,3,Elite
1610612739,2025,3,Elite,2025-01-15,3,Elite
1610612740,2025,2,Reconstrução,2025-01-15,2,Reconstrução
1610612741,2025,3,Elite,2025-01-15,3,Elite
1610612742,2025,1,Defensivo,2025-01-15,2,Reconstrução
1610612743,2025,0,Ofensivo,2025-01-15,0,Ofensivo
1610612744,2025,3,Elite,2025-01-15,3,Elite
1610612745,2025,0,Ofensivo,2025-01-15,0,Ofensivo
1610612746,2025,1,Defensivo,2025-01-15,1,Defensivo
1610612747,2025,1,Defensivo,2025-01-15,1,Defensivo
1610612748,2025,0,Ofensivo,2025-01-15,1,Defensivo
1610612749,2025,1,Defensivo,2025-01-15,3,Elite
1610612750,2025,1,Defensivo,2025-01-15,0,Ofensivo
1610612751,2025,2,Reconstrução,2025-01-15,2,Reconstrução
1610612752,2025,3,Elite,2025-01-15,1,Defensivo
1610612753,2025,1,Defensivo,2025-01-15,1,Defensivo
1610612754,2025,1,Defensivo,2025-01-15,0,Ofensivo
1610612755,2025,2,Reconstrução,2025-01-15,2,Reconstrução
1610612756,2025,1,Defensivo,2025-01-15,0,Ofensivo
1610612757,2025,2,Reconstrução,2025-01-15,0,Ofensivo
1610612758,2025,0,Ofensivo,2025-01-15,1,Defensivo
1610612759,2025,1,Defensivo,2025-01-15,2,Reconstrução
1610612760,2025,3,Elite,2025-01-15,3,Elite
1610612761,2025,0,Ofensivo,2025-01-15,0,Ofensivo
1610612762,2025,2,Reconstrução,2025-01-15,2,Reconstrução
1610612763,2025,3,Elite,2025-01-15,3,Elite
1610612764,2025,2,Reconstrução,2025-01-15,2,Reconstrução
1610612765,2025,1,Defensivo,2025-01-15,0,Ofensivo
1610612766,2025,2,Reconstrução,2025-01-15,2,Reconstrução
1610612737,2025,0,Ofensivo,2024-12-29,0,Ofensivo
1610612738,2025,3,Elite,2024-12-29,3,Elite
1610612739,2025,3,Elite,2024-12-29,3,Elite
1610612740,2025,2,Reconstrução,2024-12-29,2,Reconstrução
1610612741,2025,3,Elite,2024-12-29,3,Elite
1610612742,2025,1,Defensivo,2024-12-29,2,Reconstrução
1610612743,2025,0,Ofensivo,2024-12-29,3,Elite
1610612744,2025,3,Elite,2024-12-29,3,Elite
1610612745,2025,0,Ofensivo,2024-12-29,0,Ofensivo
1610612746,2025,1,Defensivo,2024-12-29,1,Defensivo
1610612747,2025,1,Defensivo,2024-12-29,1,Defensivo
1610612748,2025,0,Ofensivo,2024-12-29,1,Defensivo
1610612749,2025,1,Defensivo,2024-12-29,3,Elite
1610612750,2025,1,Defensivo,2024-12-29,0,Ofensivo
1610612751,2025,2,Reconstrução,2024-12-29,2,Reconstrução
1610612752,2025,3,Elite,2024-12-29,1,Defensivo
1610612753,2025,1,Defensivo,2024-12-29,1,Defensivo
1610612754,2025,1,Defensivo,2024-12-29,3,Elite
1610612755,2025,2,Reconstrução,2024-12-29,2,Reconstrução
1610612756,2025,1,Defensivo,2024-12-29,1,Defensivo
1610612757,2025,2,Reconstrução,2024-12-29,0,Ofensivo
1610612758,2025,0,Ofensivo,2024-12-29,0,Ofensivo
1610612759,2025,1,Defensivo,2024-12-29,2,Reconstrução
1610612760,2025,3,Elite,2024-12-29,3,Elite
1610612761,2025,0,Ofensivo,2024-12-29,2,Reconstrução
1610612762,2025,2,Reconstrução,2024-12-29,2,Reconstrução
1610612763,2025,3,Elite,2024-12-29,0,Ofensivo
1610612764,2025,2,Reconstrução,2024-12-29,2,Reconstrução
1610612765,2025,0,Ofensivo,2024-12-29,0,Ofensivo
1610612766,2025,2,Reconstrução,2024-12-29,2,Reconstrução
1610612737,2025,0,Ofensivo,2024-12-15,0,Ofensivo
1610612738,2025,3,Elite,2024-12-15,3,Elite
1610612739,2025,3,Elite,2024-12-15,3,Elite
1610612740,2025,2,Reconstrução,2024-12-15,2,Reconstrução
1610612741,2025,3,Elite,2024-12-15,3,Elite
1610612742,2025,0,Ofensivo,2024-12-15,1,Defensivo
1610612743,2025,0,Ofensivo,2024-12-15,0,Ofensivo
1610612744,2025,3,Elite,2024-12-15,3,Elite
1610612745,2025,0,Ofensivo,2024-12-15,0,Ofensivo
1610612746,2025,1,Defensivo,2024-12-15,1,Defensivo
1610612747,2025,1,Defensivo,2024-12-15,1,Defensivo
1610612748,2025,1,Defensivo,2024-12-15,1,Defensivo
1610612749,2025,1,Defensivo,2024-12-15,3,Elite
1610612750,2025,1,Defensivo,2024-12-15,0,Ofensivo
1610612751,2025,2,Reconstrução,2024-12-15,2,Reconstrução
1610612752,2025,3,Elite,2024-12-15,1,Defensivo
1610612753,2025,1,Defensivo,2024-12-15,1,Defensivo
1610612754,2025,0,Ofensivo,2024-12-15,3,Elite
1610612755,2025,2,Reconstrução,2024-12-15,2,Reconstrução
1610612756,2025,0,Ofensivo,2024-12-15,1,Defensivo
1610612757,2025,2,Reconstrução,2024-12-15,0,Ofensivo
1610612758,2025,0,Ofensivo,2024-12-15,0,Ofensivo
1610612759,2025,1,Defensivo,2024-12-15,1,Defensivo
1610612760,2025,3,Elite,2024-12-15,3,Elite
1610612761,2025,0,Ofensivo,2024-12-15,2,Reconstrução
1610612762,2025,2,Reconstrução,2024-12-15,2,Reconstrução
1610612763,2025,3,Elite,2024-12-15,3,Elite
1610612764,2025,2,Reconstrução,2024-12-15,2,Reconstrução
1610612765,2025,2,Reconstrução,2024-12-15,0,Ofensivo
1610612766,2025,2,Reconstrução,2024-12-15,2,Reconstrução
